config,n_platforms,rho_e,alpha,iteration,platform_id,mean_homogeneity,fraction_enclaved,settling_step,n_disruptions,mean_recovery_steps
exp2_np9_rho010_alpha5,9,0.1,5,107,901,0.982317945878411,0.93,12,1,1.0
exp2_np9_rho010_alpha5,9,0.1,5,107,909,0.9166496004488829,0.72,28,5,2.2
exp2_np9_rho010_alpha5,9,0.1,5,109,904,0.968341225799846,0.88,7,6,1.5
exp2_np9_rho010_alpha5,9,0.1,5,109,908,0.9474868024447022,0.83,33,3,1.5
exp2_np9_rho010_alpha5,9,0.1,5,109,903,0.946845244619938,0.84,4,7,2.0
exp2_np9_rho010_alpha5,9,0.1,5,111,909,0.9607552993363516,0.86,3,7,1.7142857142857142
exp2_np9_rho010_alpha5,9,0.1,5,111,902,0.9807112725284703,0.94,7,2,2.0
exp2_np9_rho010_alpha5,9,0.1,5,111,903,0.9854382837336462,0.94,11,1,1.0
exp2_np9_rho010_alpha5,9,0.1,5,110,904,0.9571530909854247,0.84,5,7,2.0
exp2_np9_rho010_alpha5,9,0.1,5,110,906,0.9588735243189214,0.84,20,4,2.5
exp2_np9_rho010_alpha5,9,0.1,5,110,909,0.9653504267920229,0.88,3,6,1.6666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,112,905,0.9646402865636738,0.87,19,4,1.5
exp2_np9_rho010_alpha5,9,0.1,5,112,906,0.9673890872715082,0.91,21,2,1.0
exp2_np9_rho010_alpha5,9,0.1,5,112,901,0.9841289129686962,0.96,3,2,1.5
exp2_np9_rho010_alpha5,9,0.1,5,113,906,0.9829483761310374,0.95,14,2,1.5
exp2_np9_rho010_alpha5,9,0.1,5,113,908,0.9887849663695374,0.95,6,1,3.0
exp2_np9_rho010_alpha5,9,0.1,5,113,902,0.9322152574786107,0.75,33,6,2.0
exp2_np9_rho010_alpha5,9,0.1,5,115,904,0.9693472668038207,0.89,26,3,1.0
exp2_np9_rho010_alpha5,9,0.1,5,115,905,0.976771664742603,0.92,4,2,2.5
exp2_np9_rho010_alpha5,9,0.1,5,115,902,0.9589427770686464,0.81,23,4,2.25
exp2_np9_rho010_alpha5,9,0.1,5,114,905,0.965837959955633,0.88,10,3,2.3333333333333335
exp2_np9_rho010_alpha5,9,0.1,5,114,909,0.9554848278190733,0.88,12,3,1.3333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,114,903,0.9429814660197056,0.81,23,5,1.2
exp2_np9_rho010_alpha5,9,0.1,5,116,904,0.9607966245599262,0.9,8,3,2.0
exp2_np9_rho010_alpha5,9,0.1,5,116,901,0.9700834866806995,0.89,17,2,3.0
exp2_np9_rho010_alpha5,9,0.1,5,116,902,0.9615779654177153,0.88,9,7,1.2857142857142858
exp2_np9_rho010_alpha5,9,0.1,5,117,905,0.9644157366498356,0.87,5,5,2.0
exp2_np9_rho010_alpha5,9,0.1,5,117,906,0.9665910465023043,0.9,8,6,1.1666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,117,907,0.9564661224247305,0.85,4,7,2.0
exp2_np9_rho010_alpha5,9,0.1,5,121,904,0.9652573787955967,0.87,6,5,1.8
exp2_np9_rho010_alpha5,9,0.1,5,121,905,0.9552025849834681,0.86,28,3,1.3333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,121,907,0.9767993560616154,0.92,19,1,3.0
exp2_np9_rho010_alpha5,9,0.1,5,120,904,0.9725625820795161,0.91,12,1,
exp2_np9_rho010_alpha5,9,0.1,5,120,909,0.932548217389406,0.79,53,0,
exp2_np9_rho010_alpha5,9,0.1,5,120,903,0.9680206481240567,0.9,5,6,1.1666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,118,904,0.9440737134310235,0.85,4,5,2.8
exp2_np9_rho010_alpha5,9,0.1,5,118,906,0.9891188536698603,0.96,4,1,2.0
exp2_np9_rho010_alpha5,9,0.1,5,118,907,0.9828110321051498,0.94,14,1,1.0
exp2_np9_rho010_alpha5,9,0.1,5,119,904,0.9795468322993535,0.93,4,2,2.0
exp2_np9_rho010_alpha5,9,0.1,5,119,901,0.9741630658788211,0.92,8,4,1.5
exp2_np9_rho010_alpha5,9,0.1,5,119,902,0.9771030126550587,0.94,1,4,1.5
exp2_np9_rho010_alpha5,9,0.1,5,125,904,0.9752753469181825,0.92,8,3,1.6666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,125,907,0.9573969106673499,0.89,29,1,2.0
exp2_np9_rho010_alpha5,9,0.1,5,125,902,0.9768454038410281,0.93,4,2,2.0
exp2_np9_rho010_alpha5,9,0.1,5,124,908,0.9863032961190856,0.95,9,1,1.0
exp2_np9_rho010_alpha5,9,0.1,5,124,901,0.9540761800209111,0.82,36,5,1.5
exp2_np9_rho010_alpha5,9,0.1,5,124,903,0.9706316140496696,0.9,5,5,1.6
exp2_np9_rho010_alpha5,9,0.1,5,122,904,0.9513926156221367,0.81,37,5,1.4
exp2_np9_rho010_alpha5,9,0.1,5,122,905,0.926373189936128,0.78,7,11,1.7272727272727273
exp2_np9_rho010_alpha5,9,0.1,5,122,902,0.9663280264293619,0.86,10,7,1.2857142857142858
exp2_np9_rho010_alpha5,9,0.1,5,123,905,0.9562187584886231,0.86,4,9,1.375
exp2_np9_rho010_alpha5,9,0.1,5,123,906,0.9966666666666666,0.99,3,0,
exp2_np9_rho010_alpha5,9,0.1,5,123,902,0.9700115498925208,0.9,2,4,2.25
exp2_np9_rho010_alpha5,9,0.1,5,126,906,0.9722289756548086,0.92,3,2,3.0
exp2_np9_rho010_alpha5,9,0.1,5,126,901,0.9324204644464925,0.78,6,9,1.8888888888888888
exp2_np9_rho010_alpha5,9,0.1,5,126,903,0.9658058666967594,0.87,16,4,1.75
exp2_np9_rho010_alpha5,9,0.1,5,127,905,0.93806169947052,0.79,7,12,1.3636363636363635
exp2_np9_rho010_alpha5,9,0.1,5,127,907,0.9710103842253747,0.89,9,4,2.0
exp2_np9_rho010_alpha5,9,0.1,5,127,903,0.9666716930601816,0.92,4,4,1.25
exp2_np9_rho010_alpha5,9,0.1,5,128,906,0.9739749432503584,0.92,7,5,1.2
exp2_np9_rho010_alpha5,9,0.1,5,128,908,0.9224383886890983,0.74,15,8,2.5
exp2_np9_rho010_alpha5,9,0.1,5,128,909,0.9763361561919668,0.94,4,2,2.5
exp2_np9_rho010_alpha5,9,0.1,5,134,905,0.9628356991319785,0.88,4,6,1.5
exp2_np9_rho010_alpha5,9,0.1,5,134,908,0.9639421146666856,0.87,17,2,1.5
exp2_np9_rho010_alpha5,9,0.1,5,134,901,0.944288855523371,0.8,46,2,2.0
exp2_np9_rho010_alpha5,9,0.1,5,130,907,0.9677601569660871,0.88,15,5,1.4
exp2_np9_rho010_alpha5,9,0.1,5,130,902,0.9633464230065667,0.88,8,6,1.6666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,130,903,0.952775408249646,0.82,12,9,1.375
exp2_np9_rho010_alpha5,9,0.1,5,133,905,0.9774260659052936,0.91,17,2,2.5
exp2_np9_rho010_alpha5,9,0.1,5,133,906,0.9358632351168436,0.73,35,4,2.75
exp2_np9_rho010_alpha5,9,0.1,5,133,907,0.981099495099495,0.93,13,3,1.5
exp2_np9_rho010_alpha5,9,0.1,5,131,908,0.969784428293124,0.89,10,4,1.25
exp2_np9_rho010_alpha5,9,0.1,5,131,901,0.9279491783707718,0.76,8,10,2.3
exp2_np9_rho010_alpha5,9,0.1,5,131,903,0.9483566420581107,0.84,12,7,1.8333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,132,905,0.9722266356062701,0.93,6,5,1.0
exp2_np9_rho010_alpha5,9,0.1,5,132,908,0.9752050650683379,0.89,30,1,1.0
exp2_np9_rho010_alpha5,9,0.1,5,132,902,0.9803514103395021,0.93,6,2,1.5
exp2_np9_rho010_alpha5,9,0.1,5,136,904,0.9545551141967477,0.86,10,6,1.1666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,136,902,0.970447523209279,0.89,3,4,2.25
exp2_np9_rho010_alpha5,9,0.1,5,136,903,0.9729955996016366,0.91,17,2,1.0
exp2_np9_rho010_alpha5,9,0.1,5,135,904,0.9751418783248191,0.89,15,3,2.3333333333333335
exp2_np9_rho010_alpha5,9,0.1,5,135,906,0.9712719836646917,0.89,8,4,2.0
exp2_np9_rho010_alpha5,9,0.1,5,135,908,0.9522579373468543,0.82,17,5,1.6
exp2_np9_rho010_alpha5,9,0.1,5,129,908,0.9513125284199301,0.8,29,2,8.0
exp2_np9_rho010_alpha5,9,0.1,5,129,909,0.9759329143371747,0.9,7,2,3.0
exp2_np9_rho010_alpha5,9,0.1,5,129,903,0.9524904524761889,0.87,13,4,1.75
exp2_np9_rho010_alpha5,9,0.1,5,141,907,0.9555321085775534,0.85,20,4,1.0
exp2_np9_rho010_alpha5,9,0.1,5,141,908,0.9701976845445919,0.9,7,4,1.75
exp2_np9_rho010_alpha5,9,0.1,5,141,901,0.9777221890428411,0.95,9,2,1.5
exp2_np9_rho010_alpha5,9,0.1,5,140,904,0.9562679280364206,0.85,20,4,1.75
exp2_np9_rho010_alpha5,9,0.1,5,140,907,0.9744086899763608,0.9,13,3,1.3333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,140,901,0.9720491014696016,0.88,7,6,1.2
exp2_np9_rho010_alpha5,9,0.1,5,139,904,0.9724809649398416,0.91,15,2,1.5
exp2_np9_rho010_alpha5,9,0.1,5,139,907,0.9804430560444817,0.93,7,1,3.0
exp2_np9_rho010_alpha5,9,0.1,5,139,908,0.9411717107198023,0.82,19,3,3.3333333333333335
exp2_np9_rho010_alpha5,9,0.1,5,138,905,0.956535049289132,0.85,19,7,1.1666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,138,906,0.9789904980173156,0.93,4,3,1.6666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,138,908,0.985517331932773,0.96,14,0,
exp2_np9_rho010_alpha5,9,0.1,5,137,906,0.96111533258078,0.86,15,4,2.25
exp2_np9_rho010_alpha5,9,0.1,5,137,907,0.9476090697062345,0.84,14,8,1.4285714285714286
exp2_np9_rho010_alpha5,9,0.1,5,137,902,0.9692529306811544,0.91,7,4,1.75
exp2_np9_rho010_alpha5,9,0.1,5,143,904,0.9687184086529519,0.9,6,5,1.6
exp2_np9_rho010_alpha5,9,0.1,5,143,906,0.9749464393189455,0.92,4,5,1.2
exp2_np9_rho010_alpha5,9,0.1,5,143,909,0.9333116958718491,0.78,29,3,2.0
exp2_np9_rho010_alpha5,9,0.1,5,142,905,0.9648499708679412,0.87,21,5,1.6
exp2_np9_rho010_alpha5,9,0.1,5,142,906,0.9555344196546847,0.87,7,6,1.3333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,142,902,0.9724811521379715,0.92,17,2,1.0
exp2_np9_rho010_alpha5,9,0.1,5,144,906,0.9351902545515343,0.78,25,7,1.7142857142857142
exp2_np9_rho010_alpha5,9,0.1,5,144,908,0.9677464072369579,0.88,4,6,1.5
exp2_np9_rho010_alpha5,9,0.1,5,144,901,0.9947588813573468,0.99,3,0,
exp2_np9_rho010_alpha5,9,0.1,5,145,904,0.9403058045133507,0.78,28,5,2.2
exp2_np9_rho010_alpha5,9,0.1,5,145,908,0.9456371067806518,0.82,2,9,1.8888888888888888
exp2_np9_rho010_alpha5,9,0.1,5,145,902,0.9642986411174393,0.89,7,4,2.0
exp2_np9_rho010_alpha5,9,0.1,5,147,905,0.9439500221948333,0.86,16,6,1.5
exp2_np9_rho010_alpha5,9,0.1,5,147,906,0.9550574295331268,0.85,1,6,2.5
exp2_np9_rho010_alpha5,9,0.1,5,147,902,0.9740607598554074,0.92,14,2,1.5
exp2_np9_rho010_alpha5,9,0.1,5,149,909,0.950185770903562,0.85,17,4,2.75
exp2_np9_rho010_alpha5,9,0.1,5,149,902,0.9708424176442121,0.93,6,2,2.5
exp2_np9_rho010_alpha5,9,0.1,5,149,903,0.9596096514899657,0.87,14,5,1.2
exp2_np9_rho010_alpha5,9,0.1,5,146,906,0.962914657219519,0.86,15,3,2.3333333333333335
exp2_np9_rho010_alpha5,9,0.1,5,146,907,0.969687142159254,0.91,7,2,3.0
exp2_np9_rho010_alpha5,9,0.1,5,146,902,0.9557412480764919,0.85,7,5,2.4
exp2_np9_rho010_alpha5,9,0.1,5,151,908,0.9645460639315004,0.89,16,5,1.2
exp2_np9_rho010_alpha5,9,0.1,5,151,901,0.9844364464942652,0.95,2,2,2.0
exp2_np9_rho010_alpha5,9,0.1,5,151,902,0.9774352057425062,0.93,4,2,2.0
exp2_np9_rho010_alpha5,9,0.1,5,152,906,0.9577462256250112,0.85,9,7,1.5714285714285714
exp2_np9_rho010_alpha5,9,0.1,5,152,907,0.9549863936241715,0.84,4,3,4.333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,152,908,0.9587123335965919,0.86,14,2,3.5
exp2_np9_rho010_alpha5,9,0.1,5,150,906,0.9827466412604463,0.94,3,4,1.0
exp2_np9_rho010_alpha5,9,0.1,5,150,908,0.9505152368924363,0.82,22,5,2.2
exp2_np9_rho010_alpha5,9,0.1,5,150,909,0.9309958999378335,0.76,63,0,
exp2_np9_rho010_alpha5,9,0.1,5,148,904,0.9572673036605066,0.85,12,5,2.0
exp2_np9_rho010_alpha5,9,0.1,5,148,901,0.9898840579710145,0.95,5,2,1.0
exp2_np9_rho010_alpha5,9,0.1,5,148,902,0.9489197824271511,0.87,2,5,2.4
exp2_np9_rho010_alpha5,9,0.1,5,153,905,0.986091320202857,0.96,4,2,1.0
exp2_np9_rho010_alpha5,9,0.1,5,153,906,0.9727416072234183,0.89,15,2,1.0
exp2_np9_rho010_alpha5,9,0.1,5,153,901,0.946771380681827,0.81,6,7,2.2857142857142856
exp2_np9_rho010_alpha5,9,0.1,5,154,906,0.9722147426212925,0.9,16,2,1.0
exp2_np9_rho010_alpha5,9,0.1,5,154,901,0.9542140953260507,0.81,34,3,2.6666666666666665
exp2_np9_rho010_alpha5,9,0.1,5,154,903,0.9429041134877244,0.81,5,6,2.5
exp2_np9_rho010_alpha5,9,0.1,5,155,905,0.986792845117845,0.93,15,2,2.0
exp2_np9_rho010_alpha5,9,0.1,5,155,907,0.9542791079469757,0.87,9,6,1.3333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,155,901,0.9431555536661449,0.83,14,5,1.8
exp2_np9_rho010_alpha5,9,0.1,5,157,901,0.9781392167280599,0.91,11,4,1.5
exp2_np9_rho010_alpha5,9,0.1,5,157,909,0.9528279378720041,0.84,27,6,1.2
exp2_np9_rho010_alpha5,9,0.1,5,157,903,0.9803172731408025,0.92,10,1,1.0
exp2_np9_rho010_alpha5,9,0.1,5,156,904,0.9789532744725443,0.93,4,3,1.3333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,156,907,0.9635641024971432,0.88,15,4,1.75
exp2_np9_rho010_alpha5,9,0.1,5,156,903,0.9765299836781131,0.93,4,4,1.25
exp2_np9_rho010_alpha5,9,0.1,5,158,908,0.9861971689934793,0.96,15,0,
exp2_np9_rho010_alpha5,9,0.1,5,158,909,0.9722778481409157,0.9,15,2,1.5
exp2_np9_rho010_alpha5,9,0.1,5,158,903,0.9591916559339276,0.86,7,7,1.7142857142857142
exp2_np9_rho010_alpha5,9,0.1,5,159,905,0.968113780930779,0.88,3,4,2.5
exp2_np9_rho010_alpha5,9,0.1,5,159,906,0.9428256147774681,0.84,6,6,2.0
exp2_np9_rho010_alpha5,9,0.1,5,159,909,0.9785789252908162,0.92,3,4,1.5
exp2_np9_rho010_alpha5,9,0.1,5,171,904,0.9679341834864438,0.91,5,3,2.3333333333333335
exp2_np9_rho010_alpha5,9,0.1,5,171,905,0.9356127317334996,0.77,3,13,1.6923076923076923
exp2_np9_rho010_alpha5,9,0.1,5,171,902,0.9630067434218255,0.89,3,7,1.2857142857142858
exp2_np9_rho010_alpha5,9,0.1,5,160,904,0.9631245449167907,0.86,27,2,3.5
exp2_np9_rho010_alpha5,9,0.1,5,160,906,0.9777120409175505,0.92,4,3,2.0
exp2_np9_rho010_alpha5,9,0.1,5,160,908,0.9645943529257421,0.89,2,6,1.6666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,164,904,0.9487033379775154,0.84,5,6,2.4
exp2_np9_rho010_alpha5,9,0.1,5,164,908,0.9773467429979701,0.9,1,6,1.6666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,164,903,0.9820085426454271,0.92,19,2,1.5
exp2_np9_rho010_alpha5,9,0.1,5,161,904,0.943541520366661,0.82,18,5,2.5
exp2_np9_rho010_alpha5,9,0.1,5,161,905,0.9634425280739788,0.88,6,7,1.1428571428571428
exp2_np9_rho010_alpha5,9,0.1,5,161,908,0.987175850780877,0.95,7,2,1.5
exp2_np9_rho010_alpha5,9,0.1,5,162,906,0.99099577294686,0.97,1,3,1.0
exp2_np9_rho010_alpha5,9,0.1,5,162,901,0.9617121110861041,0.88,20,3,2.0
exp2_np9_rho010_alpha5,9,0.1,5,162,902,0.9751499929103095,0.94,7,5,1.0
exp2_np9_rho010_alpha5,9,0.1,5,163,904,0.9674874985374986,0.89,3,5,1.8
exp2_np9_rho010_alpha5,9,0.1,5,163,905,0.9674798492211221,0.87,41,2,1.5
exp2_np9_rho010_alpha5,9,0.1,5,163,901,0.9307186989748816,0.78,6,8,2.25
exp2_np9_rho010_alpha5,9,0.1,5,166,905,0.9762517845785311,0.92,13,2,2.0
exp2_np9_rho010_alpha5,9,0.1,5,166,901,0.9750026429926809,0.93,27,1,1.0
exp2_np9_rho010_alpha5,9,0.1,5,166,909,0.9696832271850805,0.9,4,5,1.4
exp2_np9_rho010_alpha5,9,0.1,5,165,908,0.9666191750819256,0.88,9,5,1.4
exp2_np9_rho010_alpha5,9,0.1,5,165,901,0.9570699799326101,0.88,8,4,1.75
exp2_np9_rho010_alpha5,9,0.1,5,165,909,0.9328612815482554,0.83,20,5,1.8
exp2_np9_rho010_alpha5,9,0.1,5,170,906,0.9707534804057556,0.86,13,4,2.25
exp2_np9_rho010_alpha5,9,0.1,5,170,909,0.9549716163365694,0.83,18,7,1.1428571428571428
exp2_np9_rho010_alpha5,9,0.1,5,170,903,0.9265883242294924,0.79,3,10,2.0
exp2_np9_rho010_alpha5,9,0.1,5,169,905,0.9639789178782807,0.88,15,3,1.3333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,169,908,0.9422668143361713,0.81,9,7,2.142857142857143
exp2_np9_rho010_alpha5,9,0.1,5,169,909,0.9713259901078256,0.92,4,4,1.5
exp2_np9_rho010_alpha5,9,0.1,5,167,905,0.954605905851728,0.85,24,1,2.0
exp2_np9_rho010_alpha5,9,0.1,5,167,907,0.9538171866758105,0.81,16,5,2.6
exp2_np9_rho010_alpha5,9,0.1,5,167,902,0.9688604822255735,0.87,2,6,2.0
exp2_np9_rho010_alpha5,9,0.1,5,168,906,0.9595700066705573,0.86,11,5,2.2
exp2_np9_rho010_alpha5,9,0.1,5,168,909,0.9875973184957626,0.96,5,2,1.5
exp2_np9_rho010_alpha5,9,0.1,5,168,902,0.9831548680078092,0.94,8,3,1.3333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,172,908,0.9279615205546099,0.71,48,7,1.1428571428571428
exp2_np9_rho010_alpha5,9,0.1,5,172,909,0.9649382356559696,0.9,10,3,1.6666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,172,903,0.9822350531083665,0.92,15,2,2.0
exp2_np9_rho010_alpha5,9,0.1,5,173,908,0.9709143359473552,0.9,3,5,1.8
exp2_np9_rho010_alpha5,9,0.1,5,173,901,0.9855593182741221,0.97,4,1,2.0
exp2_np9_rho010_alpha5,9,0.1,5,173,903,0.9758313002886222,0.93,10,1,2.0
exp2_np9_rho010_alpha5,9,0.1,5,175,906,0.9612040653139563,0.88,15,2,2.5
exp2_np9_rho010_alpha5,9,0.1,5,175,908,0.9623292317946537,0.88,10,6,1.5
exp2_np9_rho010_alpha5,9,0.1,5,175,903,0.9510444563987286,0.85,11,5,2.0
exp2_np9_rho010_alpha5,9,0.1,5,174,905,0.9381748768592908,0.81,23,6,1.5
exp2_np9_rho010_alpha5,9,0.1,5,174,907,0.9543477842003424,0.88,5,7,1.4285714285714286
exp2_np9_rho010_alpha5,9,0.1,5,174,908,0.9698795897389946,0.88,6,7,1.2857142857142858
exp2_np9_rho010_alpha5,9,0.1,5,176,905,0.9654858408824694,0.91,1,7,1.2857142857142858
exp2_np9_rho010_alpha5,9,0.1,5,176,907,0.9695423320581462,0.88,4,7,1.5714285714285714
exp2_np9_rho010_alpha5,9,0.1,5,176,903,0.9795998298391411,0.93,5,3,1.3333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,177,905,0.9373860143179111,0.8,10,6,2.6666666666666665
exp2_np9_rho010_alpha5,9,0.1,5,177,906,0.9598161746528953,0.86,27,1,1.0
exp2_np9_rho010_alpha5,9,0.1,5,177,902,0.9832032741016407,0.94,3,3,1.6666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,179,906,0.9701142391645761,0.89,12,6,1.3333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,179,907,0.9745375935459154,0.9,20,1,1.0
exp2_np9_rho010_alpha5,9,0.1,5,179,901,0.9595413088910787,0.89,4,5,1.8
exp2_np9_rho010_alpha5,9,0.1,5,178,904,0.9366267704220336,0.82,11,5,2.8
exp2_np9_rho010_alpha5,9,0.1,5,178,907,0.9779591173982655,0.93,30,0,
exp2_np9_rho010_alpha5,9,0.1,5,178,902,0.9477631456865906,0.82,4,7,2.2857142857142856
exp2_np9_rho010_alpha5,9,0.1,5,180,906,0.9369117452035524,0.81,21,3,3.0
exp2_np9_rho010_alpha5,9,0.1,5,180,907,0.9802339797383166,0.9,6,3,2.6666666666666665
exp2_np9_rho010_alpha5,9,0.1,5,180,908,0.9686051130304384,0.89,9,4,2.0
exp2_np9_rho010_alpha5,9,0.1,5,181,907,0.9588896813854133,0.87,7,5,1.8
exp2_np9_rho010_alpha5,9,0.1,5,181,902,0.9494088628341407,0.84,2,8,1.875
exp2_np9_rho010_alpha5,9,0.1,5,181,903,0.9426993906511281,0.84,9,5,2.25
exp2_np9_rho010_alpha5,9,0.1,5,183,904,0.9704825975630442,0.89,14,4,1.5
exp2_np9_rho010_alpha5,9,0.1,5,183,907,0.9679373065401546,0.92,3,5,1.4
exp2_np9_rho010_alpha5,9,0.1,5,183,903,0.9526295840348321,0.85,5,6,2.0
exp2_np9_rho010_alpha5,9,0.1,5,182,905,0.9505461945154591,0.85,7,4,2.75
exp2_np9_rho010_alpha5,9,0.1,5,182,907,0.9713561555690005,0.89,4,2,6.0
exp2_np9_rho010_alpha5,9,0.1,5,182,908,0.9717569240531264,0.92,25,2,1.0
exp2_np9_rho010_alpha5,9,0.1,5,184,907,0.9630078078077977,0.87,16,4,2.25
exp2_np9_rho010_alpha5,9,0.1,5,184,908,0.9523401617331773,0.84,17,6,1.6666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,184,902,0.9574274914733678,0.88,19,3,1.6666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,186,904,0.9665527767856537,0.9,4,7,1.0
exp2_np9_rho010_alpha5,9,0.1,5,186,908,0.9579235988726582,0.85,13,3,3.0
exp2_np9_rho010_alpha5,9,0.1,5,186,901,0.9777115798998957,0.92,8,3,1.3333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,187,908,0.9788669080380389,0.93,3,3,2.0
exp2_np9_rho010_alpha5,9,0.1,5,187,902,0.961492798241146,0.85,5,9,1.5
exp2_np9_rho010_alpha5,9,0.1,5,187,903,0.9529427725996454,0.86,14,2,2.5
exp2_np9_rho010_alpha5,9,0.1,5,185,907,0.9342713894974198,0.77,4,10,2.1
exp2_np9_rho010_alpha5,9,0.1,5,185,909,0.9459664967520323,0.85,3,7,2.0
exp2_np9_rho010_alpha5,9,0.1,5,185,903,0.9561734486595769,0.81,3,9,2.0
exp2_np9_rho010_alpha5,9,0.1,5,188,901,0.9287014456362351,0.78,4,11,1.7272727272727273
exp2_np9_rho010_alpha5,9,0.1,5,188,902,0.99515,0.98,3,1,1.0
exp2_np9_rho010_alpha5,9,0.1,5,188,903,0.971385642135642,0.92,19,1,1.0
exp2_np9_rho010_alpha5,9,0.1,5,189,904,0.9682963437268041,0.85,16,3,2.3333333333333335
exp2_np9_rho010_alpha5,9,0.1,5,189,901,0.9602205454374149,0.86,4,7,1.7142857142857142
exp2_np9_rho010_alpha5,9,0.1,5,189,903,0.9854540396710209,0.95,5,3,1.0
exp2_np9_rho010_alpha5,9,0.1,5,192,904,0.9789286408803499,0.94,7,3,1.3333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,192,907,0.9742319449518938,0.93,14,1,
exp2_np9_rho010_alpha5,9,0.1,5,192,901,0.9773396586067613,0.93,4,3,1.6666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,199,906,0.9504999846762112,0.83,10,4,2.75
exp2_np9_rho010_alpha5,9,0.1,5,199,909,0.9645707392980926,0.87,9,8,1.375
exp2_np9_rho010_alpha5,9,0.1,5,199,903,0.9781489782573374,0.91,5,3,2.3333333333333335
exp2_np9_rho010_alpha5,9,0.1,5,190,905,0.9532327853661795,0.87,1,7,1.8571428571428572
exp2_np9_rho010_alpha5,9,0.1,5,190,908,0.984922690097259,0.96,4,1,1.0
exp2_np9_rho010_alpha5,9,0.1,5,190,909,0.9858096047699942,0.94,12,2,1.0
exp2_np9_rho010_alpha5,9,0.1,5,193,905,0.9648756927504927,0.87,3,5,2.25
exp2_np9_rho010_alpha5,9,0.1,5,193,906,0.9751858785422616,0.92,13,4,1.25
exp2_np9_rho010_alpha5,9,0.1,5,193,907,0.9878936300530828,0.95,5,2,1.0
exp2_np9_rho010_alpha5,9,0.1,5,191,901,0.9641386391716581,0.89,3,6,1.8
exp2_np9_rho010_alpha5,9,0.1,5,191,902,0.9588174475635286,0.88,5,6,1.8333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,191,903,0.9434141497037355,0.81,11,5,3.75
exp2_np9_rho010_alpha5,9,0.1,5,198,906,0.9602335909132707,0.86,16,4,1.6666666666666667
exp2_np9_rho010_alpha5,9,0.1,5,198,902,0.9843733054226476,0.95,8,1,1.0
exp2_np9_rho010_alpha5,9,0.1,5,198,903,0.9457189528344742,0.82,6,7,2.142857142857143
exp2_np9_rho010_alpha5,9,0.1,5,195,901,0.9456838114012962,0.83,32,4,1.25
exp2_np9_rho010_alpha5,9,0.1,5,195,909,0.9644479575985627,0.89,14,3,2.3333333333333335
exp2_np9_rho010_alpha5,9,0.1,5,195,903,0.975981614729146,0.91,8,3,1.3333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,194,906,0.9724868424879998,0.93,3,4,1.5
exp2_np9_rho010_alpha5,9,0.1,5,194,907,0.9699286475501186,0.91,4,6,1.3333333333333333
exp2_np9_rho010_alpha5,9,0.1,5,194,908,0.9666894767714684,0.91,4,6,1.0
exp2_np9_rho010_alpha5,9,0.1,5,196,904,0.9550026651690667,0.86,5,4,2.75
exp2_np9_rho010_alpha5,9,0.1,5,196,906,0.9782344595639201,0.89,24,2,2.5
exp2_np9_rho010_alpha5,9,0.1,5,196,901,0.9633572898719652,0.87,7,3,2.6666666666666665
exp2_np9_rho010_alpha5,9,0.1,5,197,905,0.9399671987822764,0.77,11,6,3.1666666666666665
exp2_np9_rho010_alpha5,9,0.1,5,197,907,0.9834444444444443,0.95,5,3,1.0
exp2_np9_rho010_alpha5,9,0.1,5,197,909,0.9780868495575519,0.92,8,5,1.2
exp2_np9_rho015_alpha10,9,0.15,10,5,904,0.9445208077333603,0.79,43,0,
exp2_np9_rho015_alpha10,9,0.15,10,5,906,0.868711648045635,0.61,75,1,3.0
exp2_np9_rho015_alpha10,9,0.15,10,5,902,0.947823626082648,0.83,23,3,1.6666666666666667
