config,n_platforms,rho_e,alpha,iteration,platform_id,n_bursts,slope,r2,classification
exp2_np27_rho010_alpha5,27,0.1,5,35,902,9,0.29999999999999877,0.0030231400845980305,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,35,903,8,3.083333333333333,0.3204909534798168,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,35,904,5,3.4999999999999987,0.19021739130434778,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,35,905,5,3.5999999999999974,0.21135029354207435,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,35,908,9,-1.3500000000000019,0.054457171314740926,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,35,912,4,10.099999999999998,0.8190285026093939,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,35,915,5,4.899999999999998,0.2598484848484849,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,35,916,3,4.0000000000000036,0.05769230769230793,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,35,918,12,-0.13986013986013895,0.0016171918272513963,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,35,921,8,-2.297619047619045,0.2258131005425722,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,35,923,3,2.9999999999999982,1.0,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,35,927,4,12.2,0.7176470588235294,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,34,905,5,-1.199999999999996,0.023121387283236983,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,34,907,10,1.175757575757575,0.1565739770023129,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,34,911,7,-1.642857142857142,0.12279480037140189,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,34,916,8,0.047619047619048414,0.0001291364003228601,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,34,919,9,-0.4666666666666677,0.01468164794007476,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,34,920,4,-2.400000000000003,0.08421052631578951,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,34,924,11,0.7636363636363639,0.04888457807953439,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,34,925,8,-2.6190476190476177,0.33441118757427524,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,34,926,3,12.5,0.75,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,34,927,9,-0.6499999999999996,0.03506762988011036,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,36,901,6,-0.6285714285714286,0.0791712104689204,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,36,907,5,2.8000000000000003,0.19463753723932498,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,36,909,5,-3.9000000000000004,0.4735367372353675,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,36,912,9,0.6833333333333321,0.04084062196307092,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,36,913,7,-1.8928571428571423,0.2144929749541844,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,36,917,8,-0.4523809523809512,0.10744047619047614,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,36,918,5,6.3999999999999995,0.8519134775374376,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,36,921,6,3.314285714285715,0.48379674017257934,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,36,923,9,0.1500000000000011,0.0022872740963854055,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,36,924,8,-0.47619047619047394,0.01906668573335235,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,38,901,4,3.8999999999999986,0.2633766233766234,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,38,904,7,0.42857142857142877,0.012195121951219745,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,38,906,4,-5.500000000000011,0.49958711808422795,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,38,908,7,1.2500000000000004,0.478515625,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,38,912,6,3.514285714285715,0.25342416036181903,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,38,914,9,-0.016666666666667537,1.8541409147032617e-05,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,38,919,9,1.4333333333333322,0.12302062541583503,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,38,921,5,7.099999999999999,0.7842252644679526,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,38,922,9,3.3999999999999986,0.7180124223602484,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,38,923,6,-1.3999999999999992,0.059257126403685634,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,38,924,5,5.799999999999999,0.9023605150214592,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,38,925,3,-12.0,0.7811934900542495,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,38,927,4,9.0,0.9,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,37,906,9,2.0666666666666664,0.11886209029066186,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,37,907,3,15.499999999999998,0.9832878581173261,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,37,910,3,10.500000000000002,0.3371559633027523,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,37,911,4,-3.600000000000005,0.09729729729729719,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,37,912,16,0.908823529411765,0.09548672920375201,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,37,914,7,-3.5714285714285703,0.1732021615629764,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,37,916,3,12.999999999999996,0.8622448979591837,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,37,917,9,0.14999999999999986,0.0010667251975415848,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,37,919,5,-6.700000000000003,0.6280078343592612,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,37,921,9,1.1833333333333313,0.06521907883387956,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,37,922,8,-3.8452380952380945,0.533109520232602,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,37,924,3,4.999999999999998,0.6756756756756754,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,37,927,11,1.79090909090909,0.14844323745410037,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,40,901,3,-10.000000000000009,0.6048387096774193,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,40,903,3,-13.5,0.9067164179104478,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,40,904,5,-5.999999999999996,0.743801652892562,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,40,905,4,0.999999999999997,0.03424657534246578,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,40,906,3,-1.0000000000000002,0.25,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,40,908,9,0.816666666666666,0.045669540958660826,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,40,909,4,-2.400000000000004,0.09999999999999987,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,40,910,9,-0.5500000000000028,0.014681826352687333,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,40,911,7,-0.7142857142857137,0.04761904761904745,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,40,913,3,4.0,0.4948453608247424,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,40,918,7,-1.4285714285714275,0.06546644844517191,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,40,921,3,-6.35528743231302e-15,0.0,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,40,924,4,2.9999999999999982,0.34351145038167963,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,40,925,10,1.181818181818181,0.09270840190463636,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,40,926,12,0.33916083916084017,0.013004256432676886,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,42,903,12,0.26573426573426534,0.0046074078013244035,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,42,904,7,-2.4642857142857144,0.08618754525706018,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,42,909,4,-1.100000000000001,0.006323490985105762,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,42,910,10,0.6848484848484865,0.01684909183276251,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,42,913,5,-0.8999999999999988,0.010530421216848884,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,42,915,11,0.5090909090909097,0.01167187732618713,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,42,916,3,-13.499999999999995,0.9959016393442623,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,42,917,3,2.9999999999999982,0.9642857142857143,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,42,918,12,0.8916083916083916,0.07406269825510825,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,42,919,7,-1.3571428571428557,0.050616937745373014,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,42,921,13,-2.324175824175823,0.3940750757629149,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,42,923,9,-0.4666666666666687,0.012561418500320332,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,42,924,3,6.499999999999999,0.9118705035971223,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,41,903,9,-1.0166666666666686,0.050256618044300594,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,41,906,8,3.5833333333333326,0.3166948053536912,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,41,907,8,1.083333333333336,0.03493694811139647,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,41,910,3,-4.499999999999998,0.9067164179104477,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,41,911,9,2.2333333333333325,0.30228956228956216,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,41,915,3,-3.000000000000001,0.1377551020408163,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,41,916,7,2.8214285714285734,0.2669832306639288,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,41,918,9,-2.85,0.3283537954783651,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,41,919,8,-2.1785714285714253,0.19641757429662343,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,41,923,9,1.3999999999999997,0.08293370944992928,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,41,927,10,0.3939393939393951,0.008500783681714585,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,45,902,6,-4.399999999999998,0.652374839537869,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,45,904,9,0.46666666666666395,0.008678966789667841,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,45,905,9,0.6333333333333311,0.0444398851046367,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,45,906,5,5.1,0.42032967032967017,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,45,907,4,6.599999999999998,0.8712,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,45,910,8,-1.1428571428571428,0.04664723032069995,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,45,912,4,-1.7000000000000024,0.3729032258064513,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,45,919,7,-3.285714285714284,0.5023741690408355,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,45,920,5,0.7999999999999985,0.010342598577892437,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,45,921,10,0.5999999999999996,0.025339134886101733,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,45,924,5,0.8999999999999988,0.75,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,45,926,10,0.915151515151515,0.06615025312966916,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,45,927,9,-0.6499999999999991,0.023745836802664178,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,39,902,7,1.6785714285714304,0.08562015503875975,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,39,903,7,1.107142857142858,0.05079281183932349,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,39,904,3,-5.0000000000000036,0.2767527675276753,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,39,907,10,-0.6181818181818172,0.045559642669469214,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,39,908,3,-7.5000000000000036,0.18243243243243246,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,39,910,3,-14.000000000000007,0.7767503302509908,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,39,912,7,2.392857142857144,0.1347562439961576,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,39,915,9,0.7833333333333324,0.026410808225729276,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,39,917,8,1.5238095238095244,0.06269611669804542,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,39,918,5,-6.600000000000002,0.7761938702779758,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,39,920,3,-12.500000000000002,0.8095854922279793,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,39,921,3,-3.500000000000003,0.0881294964028777,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,39,922,10,-1.6424242424242417,0.189225818253962,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,39,924,6,1.6000000000000012,0.055354200988468105,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,39,925,7,2.4642857142857153,0.3007200606366852,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,43,901,9,-0.5333333333333329,0.01088743975049633,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,43,903,10,-1.9090909090909083,0.15466376121692194,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,43,907,7,3.000000000000002,0.2947860962566844,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,43,909,4,4.9999999999999964,0.1115075825156111,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,43,911,3,-16.499999999999993,0.75,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,43,915,6,5.314285714285712,0.6224541201871178,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,43,916,8,-3.6666666666666634,0.33491498616053783,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,43,918,4,6.999999999999997,0.9245283018867925,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,43,923,7,0.821428571428571,0.013334341601129451,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,43,925,7,2.250000000000001,0.12225850172498764,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,44,903,4,-3.1000000000000045,0.8466960352422906,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,44,904,3,-1.0000000000000002,1.0,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,44,906,10,1.363636363636364,0.07585121923811655,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,44,907,3,3.000000000000006,0.02732793522267185,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,44,908,11,-0.1636363636363643,0.0015073974132315815,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,44,910,4,-7.800000000000005,0.41219512195121955,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,44,914,6,4.285714285714285,0.2640431857299328,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,44,915,5,-1.0000000000000022,0.010638297872340385,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,44,917,3,15.999999999999993,0.9045936395759717,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,44,920,11,2.3636363636363638,0.36231107299817766,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,44,921,5,7.499999999999998,0.6148885002186271,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,44,922,9,3.0499999999999985,0.5192629729170973,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,44,924,6,1.971428571428573,0.07338351272895405,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,44,926,5,2.4999999999999996,0.144275161588181,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,46,901,10,-0.6848484848484846,0.08019469304443394,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,46,902,3,-13.000000000000002,0.8352553542009884,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,46,903,7,5.321428571428572,0.5130569421334813,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,46,904,4,-9.500000000000009,0.41986508490346597,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,46,907,10,-2.9757575757575734,0.28706372936008673,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,46,909,4,-3.9000000000000044,0.14774162214667308,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,46,911,12,0.36713286713286625,0.010160950063423657,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,46,913,3,-6.500000000000003,0.2927251732101618,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,46,915,10,0.7030303030303034,0.02359162090705691,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,46,916,10,-2.278787878787877,0.18311340451877312,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,46,920,4,5.399999999999998,0.27050092764378475,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,46,921,8,-3.5833333333333326,0.3103167182142942,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,46,922,4,-4.800000000000006,0.33782991202346047,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,47,901,3,13.999999999999998,0.8032786885245902,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,47,902,3,4.000000000000002,0.0662983425414363,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,47,907,4,8.7,0.7184622686283816,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,47,908,9,3.6666666666666656,0.6169272603670972,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,47,910,4,2.199999999999998,0.033150684931506746,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,47,911,11,3.4181818181818184,0.6482758620689655,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,47,913,5,3.0000000000000004,0.09710832973672867,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,47,915,7,0.17857142857142927,0.0006927510529813885,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,47,916,7,4.821428571428572,0.4466036071358557,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,47,919,8,1.452380952380955,0.05782978987939824,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,47,920,4,0.999999999999998,0.4999999999999998,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,47,922,4,-5.700000000000004,0.2787644787644785,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,47,924,11,-0.8999999999999989,0.062268106734434836,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,47,926,10,1.254545454545455,0.08851690949993507,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,48,902,8,1.1785714285714295,0.053283969141943666,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,48,903,8,2.226190476190477,0.19186432494417271,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,48,905,8,2.928571428571429,0.17334662450158123,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,48,906,3,-5.000000000000002,0.5395683453237412,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,48,910,3,13.499999999999995,0.5898058252427185,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,48,911,9,-0.616666666666667,0.01562785388127852,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,48,912,4,1.8999999999999988,0.02254136746799873,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,48,913,8,0.3690476190476226,0.004469372474060429,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,48,915,3,14.499999999999996,0.57708142726441,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,48,916,4,8.299999999999999,0.7224960671211327,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,48,919,10,0.9757575757575752,0.056882094900778224,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,48,920,9,1.2666666666666655,0.08608903020667713,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,48,922,7,2.464285714285715,0.12306141439205964,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,49,902,10,0.3636363636363641,0.005510755157148384,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,49,904,10,0.14545454545454595,0.0006897939240653184,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,49,905,7,5.571428571428574,0.37537018756169793,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,49,907,10,-1.3030303030303028,0.16385045920664154,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,49,909,4,13.0,0.8747412008281573,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,49,910,3,8.999999999999995,0.4023178807947019,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,49,911,5,-7.100000000000005,0.4852714670773971,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,49,914,6,4.542857142857143,0.24160361881401027,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,49,915,8,0.45238095238095544,0.005625155821490924,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,49,918,11,0.5090909090909093,0.020187974765031536,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,49,919,3,17.499999999999996,0.7500000000000001,raiding_base
exp2_np27_rho010_alpha5,27,0.1,5,49,925,11,0.9636363636363634,0.04924614305750352,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,49,927,4,-6.2000000000000055,0.225851938895417,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,50,902,8,-0.32142857142857123,0.006966543390384605,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,50,903,4,-6.300000000000005,0.44026622296173046,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,50,905,3,-11.500000000000007,0.5368741542625168,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,50,906,10,-0.7999999999999995,0.06055045871559628,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,50,910,8,0.797619047619048,0.059394805435372344,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,50,912,10,0.28484848484848413,0.00590034322956301,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,50,917,5,-1.2999999999999994,0.05133657351154319,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,50,918,7,-1.1785714285714286,0.030056303819827712,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,50,922,6,-0.05714285714285553,0.0008010680907876155,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,50,924,11,-1.1818181818181819,0.14242373167031874,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,50,925,3,-0.5000000000000041,0.013157894736843034,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,50,926,7,0.35714285714285854,0.007305669199298537,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,52,901,5,-0.30000000000000415,0.0018549051937346572,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,52,905,10,0.3151515151515155,0.008230152063016694,raiding_stable
exp2_np27_rho010_alpha5,27,0.1,5,52,906,4,-5.100000000000006,0.45994694960212223,raiding_stable
